Category,Sub Category,Product,Price,Rating,Rating_Count
Computers,Computer Components,"500 Pieces Micro Laptop Computer Metric M2 M2.5 M3 Screws，PC Cross Flat Head Screws, Black Phillips Mini Replace Screws for HP Dell Lenovo Acer",$7.99,4.5,9
Computers,Computer Components,"Kingston FURY Beast 16GB 2666MHz DDR4 CL16 Desktop Memory Single Stick KF426C16BB/16, Black",$77.80,4.8,709
Computers,Computer Components,"2 Port USB VGA Kvm Switch,2 in 1 Out Dual VGA Monitor Selector Switcher Box for 2 Computer Sharing 1 Video Monitor,USB Keyboard,USB Mouse",$32.90,4.4,34
Computers,Computers & Tablets,"HP 15-inch Laptop, 11th Generation Intel Core i5-1135G7, Intel Iris Xe Graphics, 8 GB RAM, 256 GB SSD, Windows 11 Home (15-dy2024nr, Natural silver)",$538.00,4.3,1393
Computers,Computers & Tablets,"Samsung Tab A7 Lite 8.7"" Gray 32GB (SM-T220NZAAXAR)",$129.99,4.6,5257
Computers,Computers & Tablets,"Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 Laptop GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Intel Wi-Fi 6 | Backlit Keyboard",$755.29,4.6,7684
Computers,Computers & Tablets,"Samsung Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 32GB Storage, Long-Lasting Battery, Kids Content, Smart Switch, Expandable Memory, Silver, Amazon Exclusive",$179.99,4.6,1580
Computers,Computers & Tablets,"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode",$369.99,4.6,35247
Computers,Computers & Tablets,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD Display, AMD Ryzen 7 5800H, 16GB RAM, 512GB Storage, NVIDIA GeForce RTX 3050Ti, Windows 11 Home, Phantom Blue",$889.99,4.5,416
Computers,Computers & Tablets,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" Full HD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","$1,239.97",4.6,1047
Computers,Computers & Tablets,"Acer Aspire 5 A515-56-36UT, 15.6"" Full HD Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Windows 11 Home (S Mode)",$351.95,4.3,1349
Computers,Computers & Tablets,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 256GB Storage, AMD Radeon Graphics, Windows 11 Home",$560.11,4.6,376
Computers,Computers & Tablets,"ASUS TUF Dash 15 (2021) Ultra Slim Gaming Laptop, 15.6” 144Hz FHD, GeForce RTX 3050 Ti, Intel Core i7-11370H, 8GB DDR4, 512GB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Grey Color, TUF516PE-AB73",$936.00,4.4,879
Computers,Computers & Tablets,"MSI Pulse GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 512GB SSD, Win10, Black (11UGK-001)","$1,279.99",4.6,488
Computers,Computers & Tablets,"CYBERRPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-11600KF 3.9GHz, GeForce RTX 3060 12GB, 16GB DDR4, 500GB PCI-E NVMe SSD, 1TB HDD, WiFi Ready & Win 11 Home (GXiVR8480A11), Black","$1,169.99",4.5,1987
Computers,Computers & Tablets,"2021 Newest ASUS VivoBook Ultra Thin and Light 15.6'' FHD Touchscreen Laptop Intel 10th gen Quad-Core i3-1005G1 up to 3.6GHz 8GB RAM 128GB SSD Fingerprint Webcam Windows 10S , ES 32GB USB",$499.00,4.2,19
Computers,Computers & Tablets,"Tablet 10.1 Inch Android 11 Tablets with 4G RAM, 64GB Storage, 4G LTE Phone, Octa-Core Chip, 13MP Camera, Bluetooth, WiFi, GPS, Dual Sim Card Slot,128GB Expand Support HD Touchscreen 1080P, (Black)",$118.99,4.0,10
Computers,Computers & Tablets,"Tablet 10.1 Inch Android 10-2GB RAM 32GB ROM, 6000mAh Battery Quad Core IPS HD Touchscreen Tablets (Gray)",$106.99,4.3,61
Computers,Computers & Tablets,"Lenovo IdeaPad 3 Laptop, 14.0"" FHD Display, AMD Ryzen 5 5500U, 8GB RAM, 256GB Storage, AMD Radeon 7 Graphics, Windows 11 Home, Abyss Blue",$449.99,4.5,846
Computers,Computers & Tablets,Apple iPad 9.7inch with WiFi 32GB- Space Gray (2017 Model) (Renewed),$159.01,4.6,7132
Computers,Computers & Tablets,"Lenovo Chromebook S330 Laptop, 14-Inch FHD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS",$188.79,4.3,3097
Computers,Computers & Tablets,"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US",$129.95,4.5,1311
Computers,Computers & Tablets,"Dell Optiplex 9020 Small Form Factor Desktop with Intel Core i7-4770 Upto 3.9GHz, HD Graphics 4600 4K Support, 32GB RAM, 1TB SSD, DisplayPort, HDMI, Wi-Fi, Bluetooth - Windows 10 Pro (Renewed)",$314.29,4.3,410
Computers,Computers & Tablets,"Tablet 10 inch Android Tablet, Android 10.0 Tablet Quad-Core Processor 32GB Storage Tablet Computer, 2GB RAM, 8MP Camera, Long Battery Life (Black)",$79.99,3.9,1646
Computers,Computers & Tablets,"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11375H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Carbon Gray (A11UEK-009)","$1,149.99",4.3,493
Computers,Computers & Tablets,"ASUS Laptop L210 11.6” Ultra Thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Storage, Windows 10 Home in S Mode with One Year of Office 365 Personal, L210MA-DB02,Star Black",$196.00,4.3,170
Computers,Computers & Tablets,"Apple iPad Pro Tablet (128GB, Wi-Fi, 9.7in) Gray (Renewed)",$202.00,4.5,5872
Computers,Computers & Tablets,Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,$68.95,4.6,12924
Computers,Computers & Tablets,"Samsung Galaxy Tab A 8.0"" (2019, WiFi Only) 32GB, 5100mAh Battery, Dual Speaker, SM-T290, International Model (Black)",$139.00,4.5,4518
Computers,Computers & Tablets,Apple iPad (2018 Model) with Wi-Fi only 32GB Apple 9.7in iPad - Space Gray (Renewed),$199.00,4.8,17084
Computers,Computers & Tablets,"G-TiDE Kids Tablet 8 inch, Android 11 Tablet for Kids, 5100mAh Bigger Battery, 32GB Storage (Up to 128GB), Learn & Play Kids App (Klap), Parental Control, Kid-Proof Case, Screen Protector, Blue",$109.99,5.0,3
Computers,Computers & Tablets,"ALLDOCUBE X Game Tablet PC, Android 11, 10.5"" Tablet, Helio P90 CPU, 8GB RAM/128GB ROM, Full fit HD IPS Screen, Type-C, 7500mAh Battery,2.4+5G WiFi,Bluetooth5.0,Support Game, Office, Paint Modes",$259.00,4.8,18
Computers,Computers & Tablets,MobileDemand Flex 10B Rugged Touchscreen Tablet with Keyboard | Ultra Lightweight | 10.1 Inch Display | Windows 10 Pro | MIL-STD-810G |3000mAh Battery | Quad Core for Enterprise Mobile Field Work,$725.00,3.3,50
Computers,Computers & Tablets,MobileDemand Flex 10B Rugged Touchscreen Tablet | Ultra Lightweight | 10.1-in Display | Windows 10 Pro | MIL-STD-810G |3000mAh Battery| Quad Core Celeron N4100 for Enterprise Mobile Field Work,$655.00,3.9,62
Computers,Computers & Tablets,"VASOUN Kids Tablet 7 Inch Tablet for Toddlers, Android 11 Tablet 2GB RAM 32GB Storage with WiFi Dual Camera, Parental Control Mode Google Playstore YouTube Netflix for Boys Girls (Blue)",$72.99,4.0,46
Computers,Data Storage,KOOTION 64 GB USB 3.0 Flash Drive Thumb Drive Retractable 64G Zip Drive Ultra High Speed USB Stick Jump Drive Rugged Memory Stick with LED Indicator for Data Storage and Transfer,$9.99,5.0,10
Computers,Data Storage,SanDisk 128GB Ultra Flair USB 3.0 Flash Drive - SDCZ73-128G-G46,$15.28,4.7,106364
Computers,Data Storage,"EADDA USB Flash Drive 128GB, Photo Stick Memory External Data Storage Thumb Drive Compatible with Mobile Phone Computer and More Devices (Black)",$12.99,3.9,72
Computers,Data Storage,Aiibe 5 Pack 64GB USB 3.0 Flash Drive 64GB USB 3.0 Drive 5 Pack Thumb Drive Memory Stick USB Stick 64GB (5 Mixed Colors: Black Red Cyan Green Purple),$29.99,4.6,4970
Computers,Data Storage,"SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s, 2.5""/7mm, Up to 535 MB/s - SDSSDA-1T00-G26",$79.99,4.7,61780
Computers,Data Storage,"WD_BLACK 5TB P10 Game Drive - Portable External Hard Drive HDD, Compatible with Playstation, Xbox, PC, & Mac - WDBA3A0050BBK-WESN",$122.68,4.8,26646
Computers,Data Storage,"Ledger Nano X Crypto Hardware Wallet - Bluetooth - The best way to securely buy, manage and grow all your digital assets",$149.00,4.6,4849
Computers,Data Storage,"WD_BLACK 1TB SN770 NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 5,150 MB/s - WDS100T3X0E",$104.99,4.7,284
Computers,Data Storage,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",$74.99,4.8,55069
Computers,Data Storage,"Western Digital 1TB WD Blue SN570 NVMe Internal Solid State Drive SSD - Gen3 x4 PCIe 8Gb/s, M.2 2280, Up to 3,500 MB/s - WDS100T3B0C",$89.99,4.8,19020
Computers,Data Storage,Seagate IronWolf 4TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 5900 RPM 64MB Cache for RAID Network Attached Storage – Frustration Free Packaging (ST4000VN008),$82.99,4.7,15995
Computers,Data Storage,Synology 2 Bay NAS DiskStation DS220+ (Diskless),$299.99,4.8,4960
Computers,Data Storage,"Kingston 240GB A400 SATA 3 2.5"" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",$34.99,4.8,137793
Computers,Data Storage,"WD_BLACK 2TB SN850 NVMe Internal Gaming SSD Solid State Drive with Heatsink - Works with Playstation 5, Gen4 PCIe, M.2 2280, Up to 7,000 MB/s - WDS200T1XHE",$299.99,4.8,4847
Computers,Data Storage,"SanDisk 2TB Extreme PRO Portable SSD - Up to 2000MB/s - USB-C, USB 3.2 Gen 2x2 - External Solid State Drive - SDSSDE81-2T00-G25",$328.00,4.8,7069
Computers,Data Storage,Kaulrey 2TB Flash Drive Thumb Drive High Speed USB 3.0 Flash Drive USB Drive Memory Stick Jump Drive Waterproof USB Stick Data Storage Compatible with Computer/Laptop(2000gb),$33.99,4.6,15
Computers,Data Storage,"2 Pack 32GB USB Flash Drive USB 2.0 Thumb Drives Jump Drive Data Storage Memory Stick, Black/Blue,32 GB",$8.99,4.6,315
Computers,Data Storage,"Toshiba Canvio Advance 4TB Portable External Hard Drive USB 3.0, Black - HDTCA40XK3CA",$91.99,4.7,24889
Computers,Data Storage,Oatarty USB 3.0 Flash Drive 2TB Waterproof Thumb Drive USB Stick 2TB Memory Stick with Keychain USB Drive Metal Jump Drive External Data Storage with Computer/Laptop,$29.99,4.8,132
Computers,Data Storage,"AreTop 20PCS 2GB Flash Drive Pack, USB 2.0 Wholesale Swivel Thumb Drive Bulk Pendrive USB Memory Stick Swivel Jump Drive for Data Storage (2GB,20 Pack Mix Color)",$45.99,4.5,2636
Computers,Laptop Accessories,130W USB C Laptop Charger for Dell XPS 15 9500 17 9700 9575 Precision 3560 3550 5750 5550 5530 2in1 Latitude 7410 7310 7210 9410 9510 5420 DA130PM170 HA130PM170 Slim Power Adapter Type-C Replacement,$39.99,5.0,1
Computers,Laptop Accessories,"Surface Pro Charger, 65W 15V 4A Power Supply Adapter Compatible with Surface Pro 8/7/6/5/4/3/X & Surface Laptop 4/3/2/1/Studio/Go & Surface Go1/2/3 & Surface Book 1/2, Works with 65W&44W&36W&24W",$17.99,4.5,448
Computers,Laptop Accessories,"Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100), Black",$155.99,4.5,7758
Computers,Laptop Accessories,"Mac Book Pro Charger - 100W USB C Charger Power Adapter Compatible with MacBook Pro 16, 15, 14, 13 Inch, MacBook Air 13 Inch, iPad Pro 2021/2020/2019/2018, Included 7.2ft USB C to C Cable",$37.99,4.5,3346
Computers,Laptop Accessories,"Matein Travel Laptop Backpack, Business Anti Theft Slim Durable Laptops Backpack with USB Charging Port, Water Resistant College School Computer Bag Gifts for Men & Women Fits 15.6 Inch Notebook, Grey",$29.99,4.8,60802
Computers,Laptop Accessories,"Ferilinso Designed for iPhone 13 Pro Max Camera Lens Protector, Designed for iPhone 13 Pro Camera Lens Protector, 3 Pack 9H Tempered Glass, Night Shooting Mode, Case Friendly, High Definition",$7.88,4.4,7587
Computers,Laptop Accessories,NEW Microsoft Surface Dock 2,$223.34,4.5,2313
Computers,Laptop Accessories,"Soundance Laptop Stand, Aluminum Computer Riser, Ergonomic Laptops Elevator for Desk, Metal Holder Compatible with 10 to 15.6 Inches Notebook Computer, Silver",$28.99,4.8,39173
Computers,Laptop Accessories,Dell Thunderbolt Dock- WD19TBS 130w Power Delivery,$289.00,4.4,214
Computers,Laptop Accessories,Dell Dock - WD19S 130W Power Delivery - 180W AC,$269.98,4.4,121
Computers,Laptop Accessories,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",$129.00,4.6,9567
Computers,Laptop Accessories,AC Adapter Fit for Dell 15 17 G5 (5587/5590) G3 (3579/3379/3590) G7 (7588/7590/7790) Alienware M13 M15 M17 R1 R2 R3 R4 R5 R6 Precision m14x m15x m17x Area-51m DA180PM111 Laptop AC Charger,$44.97,4.7,11
Computers,Laptop Accessories,Extra Large 52L Travel Laptop Backpack with USB Charging Port Fit 17 Inch Laptops for Men Women,$32.99,4.8,16077
Computers,Laptop Accessories,"Dell 452-BCYT D6000 Universal Dock, Black, Single",$208.96,4.5,2930
Computers,Laptop Accessories,"Mac Book Pro Charger - 118W USB C Charger Power Adapter Compatible with MacBook Pro 16, 15, 14, 13 Inch, MacBook Air 13 Inch, iPad Pro 2021/2020/2019/2018 and All USB C Device, 7.2ft USB C to C Cable",$32.99,4.6,1049
Computers,Laptop Accessories,"Lenovo Laptop Shoulder Bag T210, 15.6-Inch Laptop or Tablet, Sleek, Durable and Water-Repellent Fabric, Lightweight Toploader, Business Casual or School, GX40Q17229, Black",$14.11,4.7,11775
Computers,Laptop Accessories,"Amada Projector Tripod Stand, Foldable Laptop Tripod, Multifunctional DJ Racks/ Projector Stand with Adjustable Height, Perfect for Office, Home, Stage or Studio-AMPS01",$42.99,4.6,2947
Computers,Laptop Accessories,"USB C Docking Station Dual Monitor, 14 in 1 USB-C Laptop Docking Station USB Type C Hub Multiport Adapter Dongle with 2 HDMI VGA 5 USB SD/TF Audio for Dell/Surface/HP/Lenovo Laptops",$56.94,4.1,2120
Computers,Laptop Accessories,"YOREPEK Backpack for Men,Extra Large 50L Travel Backpack with USB Charging Port,TSA Friendly Business College Bookbags Fit 17 Inch Laptops,Black",$39.99,4.7,30535
Computers,Laptop Accessories,"96W USB C Charger for MacBook Pro 16, 15, 14, 13 inch 2021, 2020, 2019, 2018, New MacBook Air, iPad Pro, USBC, Type C Thunderbolt Laptop Power Adapter Supply, LED, 6.6ft 5A USB C to C Charging Cable",$39.99,4.4,1386
Computers,Laptop Accessories,Lenovo ThinkPad USB-C Dock Gen 2 (40AS0090),$267.75,4.6,211
Computers,Laptop Accessories,"Anker USB C Hub, 555 USB-C Hub (8-in-1), with 100W Power Delivery, 4K 60Hz HDMI Port, 10Gbps USB C and 2 USB A Data Ports, Ethernet Port, microSD and SD Card Reader, for MacBook Pro and More",$79.99,4.4,3354
Computers,Laptop Accessories,"Docking Station USB C to Dual HDMI Adapter, USB C Hub Dual HDMI Monitors for Windows,USB C Adapter with Dual HDMI,3 USB Port,PD Compatible for Dell XPS 13/15, Lenovo Yoga,etc",$33.14,4.2,2932
Computers,Laptop Accessories,"300 PCS Stickers Pack (50-850Pcs/Pack), Colorful VSCO Waterproof Stickers, Cute Aesthetic Stickers. Laptop, Water Bottle, Phone, Skateboard Stickers for Teens Girls Kids, Vinyl Sticker.",$13.89,4.6,12334
Computers,Laptop Accessories,Lenovo USA Lenovo ThinkPad USB-C Dock Gen 2 (40AS0090US),$274.99,4.6,1279
Computers,Laptop Accessories,"HUANUO Lap Laptop Desk - Portable Lap Desk with Pillow Cushion, Fits up to 15.6 inch Laptop, with Anti-Slip Strip & Storage Function for Home Office Students Use as Computer Laptop Stand, Book Tablet",$39.99,4.6,8120
Computers,Laptop Accessories,"Cacamoen 65W Type-C Laptop Charger for Lenovo ThinkPad T480 T580 T480s, Yoga C940 C740 C930 730 S730 730S 920 Chromebook c330 100e 300e 500e c340 s340 USB-C Power Supply Adapter Cord",$19.99,4.0,10
Computers,Laptop Accessories,"Screen Protector MacBook Pro 14 inch 2021,Magnetic Removable Privacy Screen Filter for New MacBook Pro 14.2 in M1 Pro / M1 Max(A2442),-Anti-Spy/Anti Fingerprint/Anti Blue Light/Anti-Glare/Bubble Free",$29.99,5.0,2
Computers,Monitors,"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",$135.00,,18396
Computers,Monitors,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height/Tilt Adjustment for Ergonomic Viewing - HDMI and DisplayPort - (1D0J9AA#ABA),$197.00,4.7,21311
Computers,Monitors,"SAMSUNG 23.5” CF396 Curved Computer Monitor, AMD FreeSync for Advanced Gaming, 4ms Response Time, Wide Viewing Angle, Ultra Slim Design, LC24F396FHNXZA, Black",$139.99,4.7,8622
Computers,Monitors,"Sceptre Curved 24"" 75Hz Professional LED Monitor 1080p 98% sRGB HDMI VGA Build-in Speakers, Machine Black 2021",$183.00,4.6,1613
Computers,Monitors,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",$129.99,,38201
Computers,Monitors,LG 32ML600M-B 32” Inch Full HD IPS LED Monitor with HDR 10 - Black,$196.99,4.5,2505
Computers,Monitors,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",$447.00,4.3,227
Computers,Monitors,"Dell SE2722HX - 27-inch FHD (1920 x 1080) 16:9 Monitor with Comfortview (TUV-Certified), 75Hz Refresh Rate, 16.7 Million Colors, Anti-Glare with 3H Hardness, Black",$244.00,4.7,815
Computers,Monitors,"LG 34WN80C-B UltraWide Monitor 34” 21:9 Curved WQHD (3440 x 1440) IPS Display, USB Type-C (60W PD) , sRGB 99% Color Gamut, 3-Side Virtually Borderless Design, Tilt/Height Adjustable Stand - Black",$549.99,4.6,3249
Computers,Monitors,"Portable Monitor, InnoView 15.8 Inch FHD 1080P USB C HDMI Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",$189.99,4.5,611
Computers,Monitors,"Dell 24 Monitor - P2422H - Full HD 1080p, IPS Technology, ComfortView Plus Technology",$269.00,4.5,137
Computers,Monitors,"HP V20 HD+ Monitor | 19.5-inch Diagonal HD+ Computer Monitor with TN Panel and Blue Light Settings | HP Monitor with Tiltable Screen HDMI and VGA Port | (1H848AA#ABA), Black",$114.99,4.4,1014
Computers,Monitors,"CRUA 21.5 Inch Curved Computer Monitor Full HD(1920x1080P) 75HZ VA Display,Zero Frame 178° Wide View Angle with Eye-Care Technology,Support VESA,VGA&HDMI Port-Black",$114.99,4.2,99
Computers,Monitors,"Sceptre Curved 27"" 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",$187.74,4.7,10455
Computers,Monitors,"Z-Edge UG24 24-inch Curved Gaming Monitor 180Hz Refresh Rate, 1ms MPRT, FHD 1080 Gaming Monitor, R1650 Curved, AMD Freesync Premium Display",$179.99,4.4,98
Computers,Monitors,"LG 27GL83A-B 27 Inch Ultragear QHD IPS 1ms NVIDIA G-SYNC Compatible Gaming Monitor, Black",$365.73,4.7,8843
Computers,Monitors,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170° (Horizontal) / 160° (Vertical)",$108.38,4.5,21271
Computers,Monitors,"Sceptre E225W-19203R 22"" Ultra Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Metallic Black 2018",$114.45,4.5,6065
